transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500000114,ACC0001344,IND19009855,LN2019010001385,LDO20250000054,78,2025-08-02,04:53:57,2122.86,Debit,Completed,,Loan Payment - LN2019010001385,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000115,ACC0001129,IND19005846,LN2019010001386,LDO20250000055,79,2025-08-11,03:08:00,726.09,Debit,Completed,,Loan Payment - LN2019010001386,False,,0.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000116,ACC0000687,IND19005091,LN2019010001414,LDO20250000127,79,2025-08-30,04:40:43,178.15,Debit,Completed,,Loan Payment - LN2019010001414,False,,0.15,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000117,ACC0000702,IND19016305,LN2019010001423,LDO20250000056,79,2025-08-10,03:01:58,3469.0,Debit,Completed,,Loan Payment - LN2019010001423,False,,0.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000118,ACC0000804,IND19003109,LN2019010001449,LDO20250000131,78,2025-08-03,02:51:58,1271.13,Debit,Completed,,Loan Payment - LN2019010001449,False,,1.3,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000119,ACC0000978,IND19008839,LN2019010001451,LDO20250000132,78,2025-08-04,03:29:46,703.77,Debit,Completed,,Loan Payment - LN2019010001451,False,,0.56,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000120,ACC0000463,IND19014060,LN2019010001455,LDO20250000133,78,2025-08-09,04:17:26,1650.2,Debit,Completed,,Loan Payment - LN2019010001455,False,,1.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000121,ACC0001480,IND19013470,LN2019010001473,LDO20250000135,79,2025-08-18,02:03:45,1598.74,Debit,Completed,,Loan Payment - LN2019010001473,False,,1.19,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000122,ACC0000265,IND19009394,LN2019010001482,LDO20250000136,79,2025-08-23,02:04:58,1210.44,Debit,Completed,,Loan Payment - LN2019010001482 - Late Fee,False,,1.06,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500000123,ACC0000710,IND19010571,LN2019010001488,LDO20250000138,79,2025-08-25,03:37:58,628.95,Debit,Completed,,Loan Payment - LN2019010001488,False,,0.98,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000124,ACC0001117,IND19016009,LN2019010001502,LDO20250000140,79,2025-08-10,02:52:12,5757.69,Debit,Completed,,Loan Payment - LN2019010001502,False,,1.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000125,ACC0000047,IND19006418,LN2019010001505,LDO20250000057,79,2025-08-31,04:51:40,1048.91,Debit,Completed,,Loan Payment - LN2019010001505,False,,0.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000126,ACC0001632,IND19007111,LN2019010001511,LDO20250000026,78,2025-08-03,04:05:18,4394.61,Debit,Completed,,Loan Payment - LN2019010001511 - Extra Principal,False,,0.11,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL202500000127,ACC0001150,IND19003805,LN2019010001521,LDO20250000142,79,2025-08-28,04:12:50,1383.77,Debit,Completed,,Loan Payment - LN2019010001521,False,,0.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000128,ACC0001273,IND19004976,LN2019010001532,LDO20250000058,79,2025-08-29,04:17:23,175.19,Debit,Completed,,Loan Payment - LN2019010001532 - Partial,False,,1.98,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500000129,ACC0001139,IND19002237,LN2019010001545,LDO20250000059,78,2025-08-01,02:21:34,1631.37,Debit,Completed,,Loan Payment - LN2019010001545,False,,1.61,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000130,ACC0001223,IND19005824,LN2019010001580,LDO20250000144,79,2025-08-14,04:43:47,691.46,Debit,Completed,,Loan Payment - LN2019010001580,False,,1.18,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000131,ACC0002906,IND19014412,LN2019020000027,LDO20250000145,77,2025-08-01,04:32:22,560.47,Debit,Completed,,Loan Payment - LN2019020000027,False,,1.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000132,ACC0001880,IND19004294,LN2019020000032,LDO20250000062,78,2025-08-16,03:39:37,6367.9,Debit,Completed,,Loan Payment - LN2019020000032,False,,0.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000133,ACC0002292,IND19001394,LN2019020000040,LDO20250000148,78,2025-08-20,03:58:09,775.6,Debit,Completed,,Loan Payment - LN2019020000040,False,,1.18,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000134,ACC0002054,IND19008070,LN2019020000047,LDO20250000149,78,2025-08-18,03:43:08,5995.84,Debit,Failed,insufficient_funds,Loan Payment - LN2019020000047,False,,0.01,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000135,ACC0001902,IND19002096,LN2019020000112,LDO20250000151,78,2025-08-18,03:34:50,553.04,Debit,Completed,,Loan Payment - LN2019020000112,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000136,ACC0001916,IND19016327,LN2019020000145,LDO20250000154,78,2025-08-17,02:39:28,3605.14,Debit,Completed,,Loan Payment - LN20190200...,False,,0.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500000137,ACC0002946,IND19016946,LN2019020000156,LDO20250000064,78,2025-08-27,02:34:35,667.59,Debit,Completed,,Loan Payment - LN2019020000156,False,,0.65,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000138,ACC0002582,IND19016176,LN2019020000174,LDO20250000029,78,2025-08-27,03:09:16,953.71,Debit,Completed,,Loan Payment - LN2019020000174,False,,0.55,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000139,ACC0002604,IND19013546,LN2019020000189,LDO20250000017,78,2025-08-09,02:25:39,3356.54,Debit,Completed,,Loan Payment - LN2019020000189,False,,1.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000140,ACC0002680,IND19012817,LN2019020000203,LDO20250000066,78,2025-08-16,03:34:16,5034.19,Debit,Completed,,Loan Payment - LN2019020000203,False,,1.36,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000141,ACC0002721,IND19004779,LN2019020000214,LDO20250000067,77,2025-08-08,02:59:54,755.62,Debit,Completed,,Loan Payment - LN2019020000214,False,,1.11,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000142,ACC0001680,IND19000900,LN2019020000242,LDO20250000010,78,2025-08-23,03:56:58,684.83,Debit,Completed,,Loan Payment - LN2019020000242,False,,1.29,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000143,ACC0002412,IND19005294,LN2019020000243,LDO20250000159,78,2025-08-14,03:19:37,246.25,Debit,Completed,,Loan Payment - LN2019020000243,False,,0.68,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000144,ACC0001772,IND19009977,LN2019020000244,LDO20250000068,78,2025-08-13,03:39:21,986.16,Debit,Completed,,Loan Payment - LN2019020000244 - Partial,False,,1.51,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500000145,ACC0001851,IND19005961,LN2019020000256,LDO20250000032,78,2025-08-11,04:14:43,2637.96,Debit,Completed,,Loan Payment - LN2019020000256,False,,0.88,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000146,ACC0003271,IND19016447,LN2019020000260,LDO20250000163,78,2025-08-18,04:24:17,3362.78,Debit,Completed,,Loan Payment - LN2019020000260,False,,0.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,amount_rounding_error
TXNL202500000147,ACC0002321,IND19011152,LN2019020000262,LDO20250000164,77,2025-08-04,02:40:02,291.66,Debit,Completed,,Loan Payment - LN2019020000262,False,,1.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000148,ACC0002291,IND19009288,LN2019020000266,LDO20250000165,78,2025-08-11,02:07:14,1011.18,Debit,Completed,,Loan Payment - LN2019020000266,False,,0.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000149,ACC0003390,COM19000015,LN2019020000269,LDO20250000166,77,2025-08-04,04:20:55,10726.59,Debit,Completed,,Loan Payment - LN2019020000269,False,,0.56,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000150,ACC0001938,IND19009228,LN2019020000272,LDO20250000167,78,2025-08-11,03:24:45,4337.03,Debit,Completed,,Loan Payment - LN2019020000272,False,,0.72,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000151,ACC0002619,IND19006444,LN2019020000300,LDO20250000033,78,2025-08-20,04:27:36,1839.27,Debit,Completed,,Loan Payment - LN2019020000300,False,,1.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000152,ACC0002778,IND19013008,LN2019020000307,LDO20250000168,78,2025-08-21,03:15:52,2912.63,Debit,Completed,,Loan Payment - LN2019020000307,False,,1.26,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000153,ACC0002241,IND19006183,LN2019020000311,LDO20250000070,77,2025-08-06,04:23:35,6282.61,Debit,Completed,,Loan Payment - LN2019020000311,False,,1.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000154,ACC0002200,IND19004311,LN2019020000315,LDO20250000169,77,2025-08-01,04:50:43,3425.55,Debit,Failed,bank_timeout,Loan Payment - LN2019020000315,False,,1.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000155,ACC0002941,IND19004381,LN2019020000322,LDO20250000071,78,2025-08-11,04:18:54,1904.24,Debit,Completed,,Loan Payment - LN2019020000322,False,,1.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000156,ACC0002663,IND19014006,LN2019020000342,LDO20250000072,78,2025-08-28,03:18:21,3126.01,Debit,Completed,,Loan Payment - LN2019020000342,False,,0.89,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000157,ACC0003129,IND19002377,LN2019020000346,LDO20250000073,78,2025-08-19,03:05:14,2810.42,Debit,Completed,,Loan Payment - LN2019020000346,False,,1.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000158,ACC0002303,IND19009325,LN2019020000352,LDO20250000075,77,2025-08-07,04:54:33,947.57,Debit,Completed,,Loan Payment - LN2019020000352,False,,0.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000159,ACC0002913,IND19001346,LN2019020000354,LDO20250000018,77,2025-08-02,04:02:28,4076.47,Debit,Completed,,Loan Payment - LN2019020000354,False,,0.63,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000160,ACC0001837,IND19017578,LN2019020000367,LDO20250000173,78,2025-08-28,03:26:00,2920.43,Debit,Completed,,Loan Payment - LN2019020000367,False,,0.65,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000161,ACC0002909,IND19013859,LN2019020000375,LDO20250000174,78,2025-08-25,03:11:36,5497.85,Debit,Completed,,Loan Payment - LN2019020000375,False,,0.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000162,ACC0001739,IND19006479,LN2019020000380,LDO20250000002,77,2025-08-10,02:38:23,771.42,Debit,Completed,,Loan Payment - LN2019020000380,False,,0.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000163,ACC0002346,IND19002859,LN2019020000391,LDO20250000019,77,2025-08-03,04:00:33,1109.51,Debit,Completed,,Loan Payment - LN2019020000391,False,,0.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000164,ACC0002318,IND19015821,LN2019020000406,LDO20250000077,78,2025-08-18,04:53:47,2091.84,Debit,Completed,,Loan Payment - LN2019020000406,False,,1.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000165,ACC0002632,IND19017768,LN2019020000453,LDO20250000078,78,2025-08-16,02:14:27,4254.75,Debit,Completed,,Loan Payment - LN2019020000453,False,,0.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000166,ACC0002623,IND19011260,LN2019020000462,LDO20250000180,78,2025-08-10,02:17:46,2762.93,Debit,Completed,,Loan Payment - LN2019020000462,False,,1.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000167,ACC0002601,IND19015358,LN2019020000464,LDO20250000181,78,2025-08-18,03:39:49,990.99,Debit,Completed,,Loan Payment - LN2019020000464,False,,1.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000168,ACC0002934,IND19011169,LN2019020000488,LDO20250000183,77,2025-08-02,04:19:26,4493.42,Debit,Completed,,Loan Payment - LN2019020000488,False,,1.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000169,ACC0002267,IND19005311,LN2019020000492,LDO20250000035,78,2025-08-22,04:10:34,2248.24,Debit,Completed,,Loan Payment - LN2019020000492 - Extra Principal,False,,0.3,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL202500000170,ACC0002521,IND19013128,LN2019020000498,LDO20250000185,78,2025-08-25,02:41:57,1371.17,Debit,Completed,,Loan Payment - LN2019020000498,False,,1.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000171,ACC0002503,IND19013977,LN2019020000508,LDO20250000080,77,2025-08-06,03:06:55,7718.79,Debit,Completed,,Loan Payment - LN2019020000508,False,,1.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000172,ACC0002846,IND19005704,LN2019020000526,LDO20250000081,77,2025-08-04,04:00:50,210.41,Debit,Completed,,Loan Payment - LN2019020000526,False,,0.4,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000173,ACC0002864,IND19007639,LN2019020000570,LDO20250000190,78,2025-08-11,03:38:22,571.55,Debit,Completed,,Loan Payment - LN2019020000570,False,,1.72,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000174,ACC0001891,IND19010844,LN2019020000573,LDO20250000191,78,2025-08-20,02:42:40,785.13,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019020000573,False,,1.98,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000175,ACC0002630,IND19015606,LN2019020000593,LDO20250000192,78,2025-08-22,04:47:07,7225.68,Debit,Completed,,Loan Payment - LN2019020000593,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000176,ACC0002169,IND19003317,LN2019020000613,LDO20250000195,77,2025-08-03,03:11:14,1745.72,Debit,Completed,,Loan Payment - LN2019020000613,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000177,ACC0001949,IND19008140,LN2019020000651,LDO20250000196,78,2025-08-14,04:27:34,1470.06,Debit,Completed,,Loan Payment - LN2019020000651,False,,1.8,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000178,ACC0002752,IND19001256,LN2019020000662,LDO20250000086,78,2025-08-13,04:16:14,2926.81,Debit,Failed,insufficient_funds,Loan Payment - LN2019020000662,False,,1.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000179,ACC0002891,IND19002067,LN2019020000667,LDO20250000039,78,2025-08-24,04:27:22,1220.36,Debit,Completed,,Loan Payment - LN2019020000667,False,,1.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000180,ACC0003164,IND19008580,LN2019020000669,LDO20250000198,77,2025-08-03,02:42:22,568.03,Debit,Completed,,Loan Payment - LN2019020000669,False,,0.93,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000181,ACC0001912,IND19007576,LN2019020000683,LDO20250000201,78,2025-08-09,02:33:26,3252.21,Debit,Completed,,Loan Payment - LN2019020000683,False,,1.0,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000182,ACC0003301,IND19004365,LN2019020000701,LDO20250000012,78,2025-08-14,04:10:04,8336.48,Debit,Completed,,Loan Payment - LN2019020000701,False,,0.79,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000183,ACC0003374,COM19000173,LN2019020000715,LDO20250000205,78,2025-08-18,03:43:50,6081.28,Debit,Completed,,Loan Payment - LN2019020000715,False,,0.02,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000184,ACC0001941,IND19014505,LN2019020000757,LDO20250000088,78,2025-08-25,03:38:41,1332.59,Debit,Completed,,Loan Payment - LN2019020000757,False,,0.61,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000185,ACC0002614,IND19013339,LN2019020000758,LDO20250000089,78,2025-08-13,03:47:39,969.84,Debit,Completed,,Loan Payment - LN2019020000758,False,,1.97,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000186,ACC0002853,IND19012294,LN2019020000765,LDO20250000004,77,2025-08-03,02:31:55,768.03,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019020000765,False,,1.23,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000187,ACC0002378,IND19000460,LN2019020000795,LDO20250000209,78,2025-08-08,03:26:19,9850.41,Debit,Failed,mandate_limit,Loan Payment - LN2019020000795,False,,0.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000188,ACC0003146,IND19000005,LN2019020000802,LDO20250000211,78,2025-08-19,04:58:36,1563.65,Debit,Completed,,Loan Payment - LN2019020000802,False,,0.88,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
